SDS 2.3 RQ Results	1.2
Filename	119A.sdm
Assay Type	RQ Study
EmbeddedFile	B06-7144-A
Run DateTime	Wed May 27 13:58:26 GMT 2009
Operator	
ThermalCycleParams	

#  	Status	Detector	Sample	Task	Avg Ct	Avg Delta Ct	Delta Ct SD	Delta Delta Ct SD	RQ	Omit	Wells Omitted	Hide	RQ Min	RQ Max	PlateID	
114	Analyzed	hsa-miR-216a-4395331	B06-7144-A	Target	40.000	20.071				false	0/1	false				
115	Analyzed	hsa-miR-216b-4395437	B06-7144-A	Target	33.231	13.302		0.000	1.000	false	0/1	false				
116	Analyzed	hsa-miR-217-4395448	B06-7144-A	Target	40.000	20.071				false	0/1	false				
117	Analyzed	hsa-miR-218-4373081	B06-7144-A	Target	29.941	10.012		0.000	1.000	false	0/1	false				
118	Analyzed	hsa-miR-219-1-3p-4395206	B06-7144-A	Target	40.000	20.071				false	0/1	false				
119	Analyzed	hsa-miR-219-2-3p-4395501	B06-7144-A	Target	40.000	20.071				false	0/1	false				
120	Analyzed	hsa-miR-219-5p-4373080	B06-7144-A	Target	40.000	20.071				false	0/1	false				
121	Analyzed	hsa-miR-22-4373079	B06-7144-A	Target	34.783	14.854		0.000	1.000	false	0/1	false				
122	Analyzed	hsa-miR-220-4373078	B06-7144-A	Target	40.000	20.071				false	0/1	false				
123	Analyzed	hsa-miR-220b-4395317	B06-7144-A	Target	40.000	20.071				false	0/1	false				
124	Analyzed	hsa-miR-220c-4395322	B06-7144-A	Target	40.000	20.071				false	0/1	false				
125	Analyzed	hsa-miR-221-4373077	B06-7144-A	Target	30.079	10.151		0.000	1.000	false	0/1	false				
126	Analyzed	hsa-miR-222-4395387	B06-7144-A	Target	22.997	3.068		0.000	1.000	false	0/1	false				
127	Analyzed	hsa-miR-223-4395406	B06-7144-A	Target	24.071	4.142		0.000	1.000	false	0/1	false				
128	Analyzed	hsa-miR-224-4395210	B06-7144-A	Target	27.878	7.949		0.000	1.000	false	0/1	false				
129	Analyzed	hsa-miR-23a-4373074	B06-7144-A	Target	34.008	14.079		0.000	1.000	false	0/1	false				
130	Analyzed	hsa-miR-23b-4373073	B06-7144-A	Target	28.734	8.805		0.000	1.000	false	0/1	false				
131	Analyzed	hsa-miR-24-4373072	B06-7144-A	Target	22.047	2.118		0.000	1.000	false	0/1	false				
132	Analyzed	hsa-miR-25-4373071	B06-7144-A	Target	28.146	8.217		0.000	1.000	false	0/1	false				
133	Analyzed	hsa-miR-26a-4395166	B06-7144-A	Target	23.331	3.402		0.000	1.000	false	0/1	false				
134	Analyzed	hsa-miR-26b-4395167	B06-7144-A	Target	24.734	4.805		0.000	1.000	false	0/1	false				
135	Analyzed	hsa-miR-27a-4373287	B06-7144-A	Target	26.839	6.910		0.000	1.000	false	0/1	false				
136	Analyzed	hsa-miR-27b-4373068	B06-7144-A	Target	27.578	7.649		0.000	1.000	false	0/1	false				
137	Analyzed	hsa-miR-28-3p-4395557	B06-7144-A	Target	27.763	7.834		0.000	1.000	false	0/1	false				
138	Analyzed	hsa-miR-28-5p-4373067	B06-7144-A	Target	29.168	9.239		0.000	1.000	false	0/1	false				
139	Analyzed	hsa-miR-296-3p-4395212	B06-7144-A	Target	40.000	20.071				false	0/1	false				
140	Analyzed	hsa-miR-296-5p-4373066	B06-7144-A	Target	37.363	17.434		0.000	1.000	false	0/1	false				
