SDS 2.3 RQ Results	1.2
Filename	126A.sdm
Assay Type	RQ Study
EmbeddedFile	B04-13587-A
Run DateTime	Tue Jun 02 08:07:03 GMT 2009
Operator	
ThermalCycleParams	

#  	Status	Detector	Sample	Task	Avg Ct	Avg Delta Ct	Delta Ct SD	Delta Delta Ct SD	RQ	Omit	Wells Omitted	Hide	RQ Min	RQ Max	PlateID	
209	Analyzed	hsa-miR-412-4373199	B04-13587-A	Target	40.000	19.551				false	0/1	false				
210	Analyzed	hsa-miR-422a-4395408	B04-13587-A	Target	28.898	8.449		0.000	1.000	false	0/1	false				
211	Analyzed	hsa-miR-423-5p-4395451	B04-13587-A	Target	35.426	14.977		0.000	1.000	false	0/1	false				
212	Analyzed	hsa-miR-424-4373201	B04-13587-A	Target	37.059	16.610		0.000	1.000	false	0/1	false				
213	Analyzed	hsa-miR-425-4380926	B04-13587-A	Target	29.324	8.875		0.000	1.000	false	0/1	false				
214	Analyzed	hsa-miR-429-4373203	B04-13587-A	Target	26.524	6.075		0.000	1.000	false	0/1	false				
215	Analyzed	hsa-miR-431-4395173	B04-13587-A	Target	40.000	19.551				false	0/1	false				
216	Analyzed	hsa-miR-433-4373205	B04-13587-A	Target	40.000	19.551				false	0/1	false				
217	Analyzed	hsa-miR-448-4373206	B04-13587-A	Target	40.000	19.551				false	0/1	false				
218	Analyzed	hsa-miR-449a-4373207	B04-13587-A	Target	33.291	12.842		0.000	1.000	false	0/1	false				
219	Analyzed	hsa-miR-449b-4381011	B04-13587-A	Target	34.759	14.310		0.000	1.000	false	0/1	false				
220	Analyzed	hsa-miR-450a-4395414	B04-13587-A	Target	40.000	19.551				false	0/1	false				
221	Analyzed	hsa-miR-450b-3p-4395319	B04-13587-A	Target	40.000	19.551				false	0/1	false				
222	Analyzed	hsa-miR-450b-5p-4395318	B04-13587-A	Target	40.000	19.551				false	0/1	false				
223	Analyzed	hsa-miR-451-4373360	B04-13587-A	Target	27.186	6.737		0.000	1.000	false	0/1	false				
224	Analyzed	hsa-miR-452-4395440	B04-13587-A	Target	33.484	13.035		0.000	1.000	false	0/1	false				
225	Analyzed	hsa-miR-453-4395429	B04-13587-A	Target	40.000	19.551				false	0/1	false				
226	Analyzed	hsa-miR-454-4395434	B04-13587-A	Target	27.798	7.350		0.000	1.000	false	0/1	false				
227	Analyzed	hsa-miR-455-3p-4395355	B04-13587-A	Target	31.217	10.768		0.000	1.000	false	0/1	false				
228	Analyzed	hsa-miR-455-5p-4378098	B04-13587-A	Target	30.073	9.624		0.000	1.000	false	0/1	false				
229	Analyzed	hsa-miR-483-5p-4395449	B04-13587-A	Target	32.142	11.694		0.000	1.000	false	0/1	false				
