SDS 2.3 RQ Results	1.2
Filename	99A.sdm
Assay Type	RQ Study
EmbeddedFile	B05-11532-A
Run DateTime	Mon Apr 20 08:13:35 GMT 2009
Operator	
ThermalCycleParams	

#  	Status	Detector	Sample	Task	Avg Ct	Avg Delta Ct	Delta Ct SD	Delta Delta Ct SD	RQ	Omit	Wells Omitted	Hide	RQ Min	RQ Max	PlateID	
176	Analyzed	hsa-miR-342-5p-4395258	B05-11532-A	Target	38.416	17.638		0.000	1.000	false	0/1	false				
177	Analyzed	hsa-miR-345-4395297	B05-11532-A	Target	26.044	5.266		0.000	1.000	false	0/1	false				
178	Analyzed	hsa-miR-346-4373038	B05-11532-A	Target	40.000	19.222				false	0/1	false				
179	Analyzed	hsa-miR-34a-4395168	B05-11532-A	Target	25.463	4.685		0.000	1.000	false	0/1	false				
180	Analyzed	hsa-miR-34c-5p-4373036	B05-11532-A	Target	28.920	8.142		0.000	1.000	false	0/1	false				
181	Analyzed	hsa-miR-361-5p-4373035	B05-11532-A	Target	30.188	9.410		0.000	1.000	false	0/1	false				
182	Analyzed	hsa-miR-362-3p-4395228	B05-11532-A	Target	34.458	13.680		0.000	1.000	false	0/1	false				
183	Analyzed	hsa-miR-362-5p-4378092	B05-11532-A	Target	30.204	9.426		0.000	1.000	false	0/1	false				
184	Analyzed	hsa-miR-363-4378090	B05-11532-A	Target	31.771	10.993		0.000	1.000	false	0/1	false				
185	Analyzed	hsa-miR-365-4373194	B05-11532-A	Target	27.645	6.868		0.000	1.000	false	0/1	false				
186	Analyzed	hsa-miR-367-4373034	B05-11532-A	Target	40.000	19.222				false	0/1	false				
187	Analyzed	hsa-miR-369-3p-4373032	B05-11532-A	Target	40.000	19.222				false	0/1	false				
188	Analyzed	hsa-miR-369-5p-4373195	B05-11532-A	Target	40.000	19.222				false	0/1	false				
189	Analyzed	hsa-miR-370-4395386	B05-11532-A	Target	40.000	19.222				false	0/1	false				
190	Analyzed	hsa-miR-371-3p-4395235	B05-11532-A	Target	40.000	19.222				false	0/1	false				
