SDS 2.3 RQ Results	1.2
Filename	97A.sdm
Assay Type	RQ Study
EmbeddedFile	B05-15062-A
Run DateTime	Sun Apr 19 08:21:32 GMT 2009
Operator	
ThermalCycleParams	

#  	Status	Detector	Sample	Task	Avg Ct	Avg Delta Ct	Delta Ct SD	Delta Delta Ct SD	RQ	Omit	Wells Omitted	Hide	RQ Min	RQ Max	PlateID	
139	Analyzed	hsa-miR-296-3p-4395212	B05-15062-A	Target	40.000	18.672				false	0/1	false				
140	Analyzed	hsa-miR-296-5p-4373066	B05-15062-A	Target	32.392	11.064		0.000	1.000	false	0/1	false				
141	Analyzed	hsa-miR-298-4395301	B05-15062-A	Target	40.000	18.672				false	0/1	false				
142	Analyzed	hsa-miR-299-3p-4373189	B05-15062-A	Target	36.752	15.424		0.000	1.000	false	0/1	false				
143	Analyzed	hsa-miR-299-5p-4373188	B05-15062-A	Target	34.884	13.556		0.000	1.000	false	0/1	false				
144	Analyzed	hsa-miR-29a-4395223	B05-15062-A	Target	23.257	1.929		0.000	1.000	false	0/1	false				
145	Analyzed	hsa-miR-29b-4373288	B05-15062-A	Target	29.524	8.196		0.000	1.000	false	0/1	false				
146	Analyzed	hsa-miR-29c-4395171	B05-15062-A	Target	27.467	6.139		0.000	1.000	false	0/1	false				
147	Analyzed	hsa-miR-301a-4373064	B05-15062-A	Target	30.861	9.533		0.000	1.000	false	0/1	false				
148	Analyzed	hsa-miR-301b-4395503	B05-15062-A	Target	36.415	15.087		0.000	1.000	false	0/1	false				
149	Analyzed	hsa-miR-302a-4378070	B05-15062-A	Target	40.000	18.672				false	0/1	false				
150	Analyzed	hsa-miR-302b-4378071	B05-15062-A	Target	40.000	18.672				false	0/1	false				
151	Analyzed	hsa-miR-302c-4378072	B05-15062-A	Target	40.000	18.672				false	0/1	false				
152	Analyzed	hsa-miR-30b-4373290	B05-15062-A	Target	25.217	3.889		0.000	1.000	false	0/1	false				
153	Analyzed	hsa-miR-30c-4373060	B05-15062-A	Target	24.638	3.310		0.000	1.000	false	0/1	false				
154	Analyzed	hsa-miR-31-4395390	B05-15062-A	Target	24.609	3.281		0.000	1.000	false	0/1	false				
155	Analyzed	hsa-miR-32-4395220	B05-15062-A	Target	34.090	12.762		0.000	1.000	false	0/1	false				
156	Analyzed	hsa-miR-320-4395388	B05-15062-A	Target	24.989	3.661		0.000	1.000	false	0/1	false				
157	Analyzed	hsa-miR-323-3p-4395338	B05-15062-A	Target	32.394	11.066		0.000	1.000	false	0/1	false				
158	Analyzed	hsa-miR-324-3p-4395272	B05-15062-A	Target	29.399	8.071		0.000	1.000	false	0/1	false				
159	Analyzed	hsa-miR-324-5p-4373052	B05-15062-A	Target	29.108	7.780		0.000	1.000	false	0/1	false				
160	Analyzed	hsa-miR-325-4373051	B05-15062-A	Target	40.000	18.672				false	0/1	false				
161	Analyzed	hsa-miR-326-4373050	B05-15062-A	Target	40.000	18.672				false	0/1	false				
162	Analyzed	hsa-miR-328-4373049	B05-15062-A	Target	28.921	7.593		0.000	1.000	false	0/1	false				
163	Analyzed	hsa-miR-329-4373191	B05-15062-A	Target	40.000	18.672				false	0/1	false				
164	Analyzed	hsa-miR-330-3p-4373047	B05-15062-A	Target	36.326	14.998		0.000	1.000	false	0/1	false				
165	Analyzed	hsa-miR-330-5p-4395341	B05-15062-A	Target	40.000	18.672				false	0/1	false				
166	Analyzed	hsa-miR-331-3p-4373046	B05-15062-A	Target	26.065	4.737		0.000	1.000	false	0/1	false				
167	Analyzed	hsa-miR-331-5p-4395344	B05-15062-A	Target	32.676	11.348		0.000	1.000	false	0/1	false				
168	Analyzed	hsa-miR-335-4373045	B05-15062-A	Target	30.824	9.496		0.000	1.000	false	0/1	false				
169	Analyzed	hsa-miR-337-5p-4395267	B05-15062-A	Target	33.620	12.292		0.000	1.000	false	0/1	false				
170	Analyzed	hsa-miR-338-3p-4395363	B05-15062-A	Target	32.966	11.638		0.000	1.000	false	0/1	false				
171	Analyzed	hsa-miR-339-3p-4395295	B05-15062-A	Target	29.943	8.615		0.000	1.000	false	0/1	false				
172	Analyzed	hsa-miR-339-5p-4395368	B05-15062-A	Target	32.034	10.706		0.000	1.000	false	0/1	false				
173	Analyzed	hsa-miR-33b-4395196	B05-15062-A	Target	40.000	18.672				false	0/1	false				
174	Analyzed	hsa-miR-340-4395369	B05-15062-A	Target	29.510	8.182		0.000	1.000	false	0/1	false				
175	Analyzed	hsa-miR-342-3p-4395371	B05-15062-A	Target	24.952	3.624		0.000	1.000	false	0/1	false				
176	Analyzed	hsa-miR-342-5p-4395258	B05-15062-A	Target	34.634	13.306		0.000	1.000	false	0/1	false				
177	Analyzed	hsa-miR-345-4395297	B05-15062-A	Target	27.011	5.683		0.000	1.000	false	0/1	false				
178	Analyzed	hsa-miR-346-4373038	B05-15062-A	Target	40.000	18.672				false	0/1	false				
